Name, SOME PERSON
Address,"SOME ADDRESS, CHICAGO IL 60600-0000"
Account Number,1234589712
Service,Service 1

TYPE,DATE,START TIME,END TIME,USAGE,UNITS,COST,NOTES
Electric usage,2023-01-19,13:30,13:59,0.23,kWh,$0.03,
Electric usage,2023-01-19,14:00,14:29,0.10,kWh,$0.01,
Electric usage,2023-01-19,14:30,14:59,0.23,kWh,$0.03,
Electric usage,2023-01-19,15:00,15:29,0.09,kWh,$0.01,
Electric usage,2023-01-19,15:30,15:59,0.21,kWh,$0.03,
Electric usage,2023-01-19,16:00,16:29,0.08,kWh,$0.01,
Electric usage,2023-01-19,16:30,16:59,0.24,kWh,$0.03,
Electric usage,2023-01-19,17:00,17:29,0.07,kWh,$0.01,
Electric usage,2023-01-19,17:30,17:59,0.21,kWh,$0.03,
Electric usage,2023-01-19,18:00,18:29,0.07,kWh,$0.01,
Electric usage,2023-01-19,18:30,18:59,0.17,kWh,$0.02,
Electric usage,2023-01-19,19:00,19:29,0.24,kWh,$0.03,
Electric usage,2023-01-19,19:30,19:59,0.19,kWh,$0.03,
Electric usage,2023-01-19,20:00,20:29,0.22,kWh,$0.03,
Electric usage,2023-01-19,20:30,20:59,0.12,kWh,$0.02,
Electric usage,2023-01-19,21:00,21:29,0.23,kWh,$0.03,
Electric usage,2023-01-19,21:30,21:59,0.11,kWh,$0.02,
Electric usage,2023-01-19,22:00,22:29,0.21,kWh,$0.03,
Electric usage,2023-01-19,22:30,22:59,0.13,kWh,$0.02,
Electric usage,2023-01-19,23:00,23:29,0.20,kWh,$0.03,
Electric usage,2023-01-19,23:30,23:59,0.13,kWh,$0.02,
Electric usage,2023-01-20,00:00,00:29,0.20,kWh,$0.03,
Electric usage,2023-01-20,00:30,00:59,0.12,kWh,$0.02,
Electric usage,2023-01-20,01:00,01:29,0.15,kWh,$0.02,
Electric usage,2023-01-20,01:30,01:59,0.11,kWh,$0.02,
Electric usage,2023-01-20,02:00,02:29,0.12,kWh,$0.02,
Electric usage,2023-01-20,02:30,02:59,0.14,kWh,$0.02,
Electric usage,2023-01-20,03:00,03:29,0.09,kWh,$0.01,
Electric usage,2023-01-20,03:30,03:59,0.17,kWh,$0.02,
Electric usage,2023-01-20,04:00,04:29,0.09,kWh,$0.01,
Electric usage,2023-01-20,04:30,04:59,0.18,kWh,$0.03,
Electric usage,2023-01-20,05:00,05:29,0.09,kWh,$0.01,
Electric usage,2023-01-20,05:30,05:59,0.18,kWh,$0.03,
Electric usage,2023-01-20,06:00,06:29,0.07,kWh,$0.01,
Electric usage,2023-01-20,06:30,06:59,0.18,kWh,$0.03,
Electric usage,2023-01-20,07:00,07:29,0.07,kWh,$0.01,
Electric usage,2023-01-20,07:30,07:59,0.17,kWh,$0.02,
Electric usage,2023-01-20,08:00,08:29,0.11,kWh,$0.02,
Electric usage,2023-01-20,08:30,08:59,0.24,kWh,$0.03,
Electric usage,2023-01-20,09:00,09:29,0.14,kWh,$0.02,
Electric usage,2023-01-20,09:30,09:59,0.16,kWh,$0.02,
Electric usage,2023-01-20,10:00,10:29,0.18,kWh,$0.03,
Electric usage,2023-01-20,10:30,10:59,0.09,kWh,$0.01,
Electric usage,2023-01-20,11:00,11:29,0.22,kWh,$0.03,
Electric usage,2023-01-20,11:30,11:59,0.22,kWh,$0.03,
Electric usage,2023-01-20,12:00,12:29,0.30,kWh,$0.04,
Electric usage,2023-01-20,12:30,12:59,0.10,kWh,$0.01,
Electric usage,2023-01-20,13:00,13:29,0.24,kWh,$0.03,
Electric usage,2023-01-20,13:30,13:59,0.11,kWh,$0.02,
Electric usage,2023-01-20,14:00,14:29,0.28,kWh,$0.04,
Electric usage,2023-01-20,14:30,14:59,0.24,kWh,$0.03,
Electric usage,2023-01-20,15:00,15:29,0.19,kWh,$0.03,
Electric usage,2023-01-20,15:30,15:59,0.24,kWh,$0.03,
Electric usage,2023-01-20,16:00,16:29,0.13,kWh,$0.02,
Electric usage,2023-01-20,16:30,16:59,0.26,kWh,$0.04,
Electric usage,2023-01-20,17:00,17:29,0.10,kWh,$0.01,
Electric usage,2023-01-20,17:30,17:59,0.19,kWh,$0.03,
Electric usage,2023-01-20,18:00,18:29,0.09,kWh,$0.01,
Electric usage,2023-01-20,18:30,18:59,0.20,kWh,$0.03,
Electric usage,2023-01-20,19:00,19:29,0.27,kWh,$0.04,
Electric usage,2023-01-20,19:30,19:59,0.83,kWh,$0.12,
Electric usage,2023-01-20,20:00,20:29,0.50,kWh,$0.07,
Electric usage,2023-01-20,20:30,20:59,0.43,kWh,$0.06,
Electric usage,2023-01-20,21:00,21:29,0.29,kWh,$0.04,
Electric usage,2023-01-20,21:30,21:59,0.18,kWh,$0.03,
Electric usage,2023-01-20,22:00,22:29,0.25,kWh,$0.04,
Electric usage,2023-01-20,22:30,22:59,0.43,kWh,$0.06,
Electric usage,2023-01-20,23:00,23:29,0.29,kWh,$0.04,
Electric usage,2023-01-20,23:30,23:59,0.40,kWh,$0.06,
Electric usage,2023-01-21,00:00,00:29,0.29,kWh,$0.04,
Electric usage,2023-01-21,00:30,00:59,0.08,kWh,$0.01,
Electric usage,2023-01-21,01:00,01:29,0.18,kWh,$0.03,
Electric usage,2023-01-21,01:30,01:59,0.10,kWh,$0.01,
Electric usage,2023-01-21,02:00,02:29,0.15,kWh,$0.02,
Electric usage,2023-01-21,02:30,02:59,0.05,kWh,$0.01,
Electric usage,2023-01-21,03:00,03:29,0.12,kWh,$0.02,
Electric usage,2023-01-21,03:30,03:59,0.07,kWh,$0.01,
Electric usage,2023-01-21,04:00,04:29,0.09,kWh,$0.01,
Electric usage,2023-01-21,04:30,04:59,0.09,kWh,$0.01,
Electric usage,2023-01-21,05:00,05:29,0.06,kWh,$0.01,
Electric usage,2023-01-21,05:30,05:59,0.13,kWh,$0.02,
Electric usage,2023-01-21,06:00,06:29,0.03,kWh,$0.00,
Electric usage,2023-01-21,06:30,06:59,0.14,kWh,$0.02,
Electric usage,2023-01-21,07:00,07:29,0.04,kWh,$0.00,
Electric usage,2023-01-21,07:30,07:59,0.15,kWh,$0.02,
Electric usage,2023-01-21,08:00,08:29,0.04,kWh,$0.01,
Electric usage,2023-01-21,08:30,08:59,0.24,kWh,$0.03,
Electric usage,2023-01-21,09:00,09:29,0.08,kWh,$0.01,
Electric usage,2023-01-21,09:30,09:59,0.16,kWh,$0.02,
Electric usage,2023-01-21,10:00,10:29,0.07,kWh,$0.01,
Electric usage,2023-01-21,10:30,10:59,0.15,kWh,$0.02,
Electric usage,2023-01-21,11:00,11:29,0.10,kWh,$0.01,
Electric usage,2023-01-21,11:30,11:59,0.16,kWh,$0.02,
Electric usage,2023-01-21,12:00,12:29,0.26,kWh,$0.04,
Electric usage,2023-01-21,12:30,12:59,0.14,kWh,$0.02,
Electric usage,2023-01-21,13:00,13:29,0.25,kWh,$0.04,
Electric usage,2023-01-21,13:30,13:59,0.19,kWh,$0.03,
Electric usage,2023-01-21,14:00,14:29,0.24,kWh,$0.03,
Electric usage,2023-01-21,14:30,14:59,0.12,kWh,$0.02,
Electric usage,2023-01-21,15:00,15:29,0.21,kWh,$0.03,
Electric usage,2023-01-21,15:30,15:59,0.12,kWh,$0.02,
Electric usage,2023-01-21,16:00,16:29,0.22,kWh,$0.03,
Electric usage,2023-01-21,16:30,16:59,0.15,kWh,$0.02,
Electric usage,2023-01-21,17:00,17:29,0.25,kWh,$0.04,
Electric usage,2023-01-21,17:30,17:59,0.32,kWh,$0.04,
Electric usage,2023-01-21,18:00,18:29,0.16,kWh,$0.02,
Electric usage,2023-01-21,18:30,18:59,0.41,kWh,$0.06,
Electric usage,2023-01-21,19:00,19:29,0.09,kWh,$0.01,
Electric usage,2023-01-21,19:30,19:59,0.16,kWh,$0.02,
Electric usage,2023-01-21,20:00,20:29,0.02,kWh,$0.00,
Electric usage,2023-01-21,20:30,20:59,0.16,kWh,$0.02,
Electric usage,2023-01-21,21:00,21:29,0.02,kWh,$0.00,
Electric usage,2023-01-21,21:30,21:59,0.15,kWh,$0.02,
Electric usage,2023-01-21,22:00,22:29,0.05,kWh,$0.01,
Electric usage,2023-01-21,22:30,22:59,0.11,kWh,$0.02,
Electric usage,2023-01-21,23:00,23:29,0.07,kWh,$0.01,
Electric usage,2023-01-21,23:30,23:59,0.07,kWh,$0.01,
Electric usage,2023-01-22,00:00,00:29,0.11,kWh,$0.02,
Electric usage,2023-01-22,00:30,00:59,0.03,kWh,$0.00,
Electric usage,2023-01-22,01:00,01:29,0.14,kWh,$0.02,
Electric usage,2023-01-22,01:30,01:59,0.03,kWh,$0.00,
Electric usage,2023-01-22,02:00,02:29,0.14,kWh,$0.02,
Electric usage,2023-01-22,02:30,02:59,0.04,kWh,$0.01,
Electric usage,2023-01-22,03:00,03:29,0.13,kWh,$0.02,
Electric usage,2023-01-22,03:30,03:59,0.04,kWh,$0.01,
Electric usage,2023-01-22,04:00,04:29,0.13,kWh,$0.02,
Electric usage,2023-01-22,04:30,04:59,0.04,kWh,$0.01,
Electric usage,2023-01-22,05:00,05:29,0.10,kWh,$0.01,
Electric usage,2023-01-22,05:30,05:59,0.07,kWh,$0.01,
Electric usage,2023-01-22,06:00,06:29,0.08,kWh,$0.01,
Electric usage,2023-01-22,06:30,06:59,0.10,kWh,$0.01,
Electric usage,2023-01-22,07:00,07:29,0.04,kWh,$0.01,
Electric usage,2023-01-22,07:30,07:59,0.13,kWh,$0.02,
Electric usage,2023-01-22,08:00,08:29,0.04,kWh,$0.01,
Electric usage,2023-01-22,08:30,08:59,0.16,kWh,$0.02,
Electric usage,2023-01-22,09:00,09:29,0.11,kWh,$0.02,
Electric usage,2023-01-22,09:30,09:59,0.14,kWh,$0.02,
Electric usage,2023-01-22,10:00,10:29,0.16,kWh,$0.02,
Electric usage,2023-01-22,10:30,10:59,0.24,kWh,$0.03,
Electric usage,2023-01-22,11:00,11:29,0.07,kWh,$0.01,
Electric usage,2023-01-22,11:30,11:59,0.22,kWh,$0.03,
Electric usage,2023-01-22,12:00,12:29,0.14,kWh,$0.02,
Electric usage,2023-01-22,12:30,12:59,0.09,kWh,$0.01,
Electric usage,2023-01-22,13:00,13:29,0.10,kWh,$0.01,
Electric usage,2023-01-22,13:30,13:59,0.06,kWh,$0.01,
Electric usage,2023-01-22,14:00,14:29,0.14,kWh,$0.02,
Electric usage,2023-01-22,14:30,14:59,0.04,kWh,$0.01,
Electric usage,2023-01-22,15:00,15:29,0.18,kWh,$0.03,
Electric usage,2023-01-22,15:30,15:59,0.07,kWh,$0.01,
Electric usage,2023-01-22,16:00,16:29,0.41,kWh,$0.06,
Electric usage,2023-01-22,16:30,16:59,0.95,kWh,$0.13,
Electric usage,2023-01-22,17:00,17:29,2.22,kWh,$0.31,
Electric usage,2023-01-22,17:30,17:59,0.43,kWh,$0.06,
Electric usage,2023-01-22,18:00,18:29,0.18,kWh,$0.03,
Electric usage,2023-01-22,18:30,18:59,0.16,kWh,$0.02,
Electric usage,2023-01-22,19:00,19:29,0.40,kWh,$0.06,
Electric usage,2023-01-22,19:30,19:59,0.18,kWh,$0.03,
Electric usage,2023-01-22,20:00,20:29,0.13,kWh,$0.02,
Electric usage,2023-01-22,20:30,20:59,0.20,kWh,$0.03,
Electric usage,2023-01-22,21:00,21:29,0.09,kWh,$0.01,
Electric usage,2023-01-22,21:30,21:59,0.17,kWh,$0.02,
Electric usage,2023-01-22,22:00,22:29,0.09,kWh,$0.01,
Electric usage,2023-01-22,22:30,22:59,0.18,kWh,$0.03,
Electric usage,2023-01-22,23:00,23:29,0.08,kWh,$0.01,
Electric usage,2023-01-22,23:30,23:59,0.20,kWh,$0.03,
Electric usage,2023-01-23,00:00,00:29,0.07,kWh,$0.01,
Electric usage,2023-01-23,00:30,00:59,0.17,kWh,$0.02,
Electric usage,2023-01-23,01:00,01:29,0.11,kWh,$0.02,
Electric usage,2023-01-23,01:30,01:59,0.14,kWh,$0.02,
Electric usage,2023-01-23,02:00,02:29,0.15,kWh,$0.02,
Electric usage,2023-01-23,02:30,02:59,0.09,kWh,$0.01,
Electric usage,2023-01-23,03:00,03:29,0.20,kWh,$0.03,
Electric usage,2023-01-23,03:30,03:59,0.08,kWh,$0.01,
Electric usage,2023-01-23,04:00,04:29,0.20,kWh,$0.03,
Electric usage,2023-01-23,04:30,04:59,0.07,kWh,$0.01,
Electric usage,2023-01-23,05:00,05:29,0.20,kWh,$0.03,
Electric usage,2023-01-23,05:30,05:59,0.07,kWh,$0.01,
Electric usage,2023-01-23,06:00,06:29,0.20,kWh,$0.03,
Electric usage,2023-01-23,06:30,06:59,0.10,kWh,$0.01,
Electric usage,2023-01-23,07:00,07:29,0.15,kWh,$0.02,
Electric usage,2023-01-23,07:30,07:59,0.12,kWh,$0.02,
Electric usage,2023-01-23,08:00,08:29,0.11,kWh,$0.02,
Electric usage,2023-01-23,08:30,08:59,0.23,kWh,$0.03,
Electric usage,2023-01-23,09:00,09:29,0.15,kWh,$0.02,
Electric usage,2023-01-23,09:30,09:59,0.20,kWh,$0.03,
Electric usage,2023-01-23,10:00,10:29,0.16,kWh,$0.02,
Electric usage,2023-01-23,10:30,10:59,0.20,kWh,$0.03,
Electric usage,2023-01-23,11:00,11:29,0.25,kWh,$0.03,
Electric usage,2023-01-23,11:30,11:59,0.68,kWh,$0.10,
Electric usage,2023-01-23,12:00,12:29,0.18,kWh,$0.03,
Electric usage,2023-01-23,12:30,12:59,0.22,kWh,$0.03,
Electric usage,2023-01-23,13:00,13:29,0.12,kWh,$0.02,
Electric usage,2023-01-23,13:30,13:59,0.24,kWh,$0.03,
Electric usage,2023-01-23,14:00,14:29,0.12,kWh,$0.02,
Electric usage,2023-01-23,14:30,14:59,0.21,kWh,$0.03,
Electric usage,2023-01-23,15:00,15:29,0.14,kWh,$0.02,
Electric usage,2023-01-23,15:30,15:59,0.12,kWh,$0.02,
Electric usage,2023-01-23,16:00,16:29,0.21,kWh,$0.03,
Electric usage,2023-01-23,16:30,16:59,0.11,kWh,$0.02,
Electric usage,2023-01-23,17:00,17:29,0.36,kWh,$0.05,
Electric usage,2023-01-23,17:30,17:59,0.10,kWh,$0.01,
Electric usage,2023-01-23,18:00,18:29,0.23,kWh,$0.03,
Electric usage,2023-01-23,18:30,18:59,0.11,kWh,$0.02,
Electric usage,2023-01-23,19:00,19:29,0.23,kWh,$0.03,
Electric usage,2023-01-23,19:30,19:59,0.12,kWh,$0.02,
Electric usage,2023-01-23,20:00,20:29,0.19,kWh,$0.03,
Electric usage,2023-01-23,20:30,20:59,0.15,kWh,$0.02,
Electric usage,2023-01-23,21:00,21:29,0.18,kWh,$0.03,
Electric usage,2023-01-23,21:30,21:59,0.21,kWh,$0.03,
Electric usage,2023-01-23,22:00,22:29,0.13,kWh,$0.02,
Electric usage,2023-01-23,22:30,22:59,0.23,kWh,$0.03,
Electric usage,2023-01-23,23:00,23:29,0.13,kWh,$0.02,
Electric usage,2023-01-23,23:30,23:59,0.19,kWh,$0.03,
Electric usage,2023-01-24,00:30,00:59,0.17,kWh,$0.02,
Electric usage,2023-01-24,01:00,01:29,0.10,kWh,$0.01,
Electric usage,2023-01-24,01:30,01:59,0.17,kWh,$0.02,
Electric usage,2023-01-24,02:00,02:29,0.10,kWh,$0.01,
Electric usage,2023-01-24,02:30,02:59,0.15,kWh,$0.02,
Electric usage,2023-01-24,03:00,03:29,0.12,kWh,$0.02,
Electric usage,2023-01-24,03:30,03:59,0.12,kWh,$0.02,
Electric usage,2023-01-24,04:00,04:29,0.13,kWh,$0.02,
Electric usage,2023-01-24,04:30,04:59,0.04,kWh,$0.01,
Electric usage,2023-01-24,05:00,05:29,0.16,kWh,$0.02,
Electric usage,2023-01-24,05:30,05:59,0.04,kWh,$0.01,
Electric usage,2023-01-24,06:00,06:29,0.25,kWh,$0.03,
Electric usage,2023-01-24,06:30,06:59,0.07,kWh,$0.01,
Electric usage,2023-01-24,07:00,07:29,0.17,kWh,$0.02,
Electric usage,2023-01-24,07:30,07:59,0.44,kWh,$0.06,
Electric usage,2023-01-24,08:00,08:29,0.35,kWh,$0.05,
Electric usage,2023-01-24,08:30,08:59,0.29,kWh,$0.04,
Electric usage,2023-01-24,09:00,09:29,0.47,kWh,$0.07,
Electric usage,2023-01-24,09:30,09:59,0.21,kWh,$0.03,
Electric usage,2023-01-24,10:00,10:29,0.10,kWh,$0.01,
Electric usage,2023-01-24,10:30,10:59,0.11,kWh,$0.02,
Electric usage,2023-01-24,11:00,11:29,0.04,kWh,$0.01,
Electric usage,2023-01-24,11:30,11:59,0.14,kWh,$0.02,
Electric usage,2023-01-24,12:00,12:29,0.03,kWh,$0.00,
Electric usage,2023-01-24,12:30,12:59,0.15,kWh,$0.02,
Electric usage,2023-01-24,13:00,13:29,0.04,kWh,$0.00,
Electric usage,2023-01-24,13:30,13:59,0.15,kWh,$0.02,
Electric usage,2023-01-24,14:00,14:29,0.04,kWh,$0.01,
Electric usage,2023-01-24,14:30,14:59,0.14,kWh,$0.02,
Electric usage,2023-01-24,15:00,15:29,0.05,kWh,$0.01,
Electric usage,2023-01-24,15:30,15:59,0.11,kWh,$0.02,
Electric usage,2023-01-24,16:00,16:29,0.07,kWh,$0.01,
Electric usage,2023-01-24,16:30,16:59,0.07,kWh,$0.01,
Electric usage,2023-01-24,17:00,17:29,0.11,kWh,$0.02,
Electric usage,2023-01-24,17:30,17:59,0.03,kWh,$0.00,
Electric usage,2023-01-24,18:00,18:29,0.14,kWh,$0.02,
Electric usage,2023-01-24,18:30,18:59,0.02,kWh,$0.00,
Electric usage,2023-01-24,19:00,19:29,0.15,kWh,$0.02,
Electric usage,2023-01-24,19:30,19:59,0.02,kWh,$0.00,
Electric usage,2023-01-24,20:00,20:29,0.15,kWh,$0.02,
Electric usage,2023-01-24,20:30,20:59,0.02,kWh,$0.00,
Electric usage,2023-01-24,21:00,21:29,0.15,kWh,$0.02,
Electric usage,2023-01-24,21:30,21:59,0.02,kWh,$0.00,
Electric usage,2023-01-24,22:00,22:29,0.14,kWh,$0.02,
Electric usage,2023-01-24,22:30,22:59,0.16,kWh,$0.02,
Electric usage,2023-01-24,23:00,23:29,0.10,kWh,$0.01,
Electric usage,2023-01-24,23:30,23:59,0.09,kWh,$0.01,
Electric usage,2023-01-25,00:00,00:29,0.06,kWh,$0.01,
Electric usage,2023-01-25,00:30,00:59,0.13,kWh,$0.02,
Electric usage,2023-01-25,01:00,01:29,0.08,kWh,$0.01,
Electric usage,2023-01-25,01:30,01:59,0.17,kWh,$0.02,
Electric usage,2023-01-25,02:00,02:29,0.04,kWh,$0.01,
Electric usage,2023-01-25,02:30,02:59,0.15,kWh,$0.02,
Electric usage,2023-01-25,03:00,03:29,0.04,kWh,$0.01,
Electric usage,2023-01-25,03:30,03:59,0.15,kWh,$0.02,
Electric usage,2023-01-25,04:00,04:29,0.09,kWh,$0.01,
Electric usage,2023-01-25,04:30,04:59,0.14,kWh,$0.02,
Electric usage,2023-01-25,05:00,05:29,0.06,kWh,$0.01,
Electric usage,2023-01-25,05:30,05:59,0.10,kWh,$0.01,
Electric usage,2023-01-25,06:00,06:29,0.09,kWh,$0.01,
Electric usage,2023-01-25,06:30,06:59,0.06,kWh,$0.01,
Electric usage,2023-01-25,07:00,07:29,0.16,kWh,$0.02,
Electric usage,2023-01-25,07:30,07:59,0.05,kWh,$0.01,
Electric usage,2023-01-25,08:00,08:29,0.13,kWh,$0.02,
Electric usage,2023-01-25,08:30,08:59,0.18,kWh,$0.03,
Electric usage,2023-01-25,09:00,09:29,0.19,kWh,$0.03,
Electric usage,2023-01-25,09:30,09:59,0.07,kWh,$0.01,
Electric usage,2023-01-25,10:00,10:29,0.16,kWh,$0.02,
Electric usage,2023-01-25,10:30,10:59,0.11,kWh,$0.02,
Electric usage,2023-01-25,11:00,11:29,0.16,kWh,$0.02,
Electric usage,2023-01-25,11:30,11:59,0.29,kWh,$0.04,
Electric usage,2023-01-25,12:00,12:29,0.16,kWh,$0.02,
Electric usage,2023-01-25,12:30,12:59,0.16,kWh,$0.02,
Electric usage,2023-01-25,13:00,13:29,0.18,kWh,$0.03,
Electric usage,2023-01-25,13:30,13:59,0.18,kWh,$0.03,
Electric usage,2023-01-25,14:00,14:29,0.13,kWh,$0.02,
Electric usage,2023-01-25,14:30,14:59,0.21,kWh,$0.03,
Electric usage,2023-01-25,15:00,15:29,0.10,kWh,$0.01,
Electric usage,2023-01-25,15:30,15:59,0.19,kWh,$0.03,
Electric usage,2023-01-25,16:00,16:29,0.10,kWh,$0.01,
Electric usage,2023-01-25,16:30,16:59,0.19,kWh,$0.03,
Electric usage,2023-01-25,17:00,17:29,0.27,kWh,$0.04,
Electric usage,2023-01-25,17:30,17:59,0.33,kWh,$0.05,
Electric usage,2023-01-25,18:00,18:29,0.20,kWh,$0.03,
Electric usage,2023-01-25,18:30,18:59,0.14,kWh,$0.02,
Electric usage,2023-01-25,19:00,19:29,0.14,kWh,$0.02,
Electric usage,2023-01-25,19:30,19:59,0.08,kWh,$0.01,
Electric usage,2023-01-25,20:00,20:29,0.16,kWh,$0.02,
Electric usage,2023-01-25,20:30,20:59,0.09,kWh,$0.01,
Electric usage,2023-01-25,21:00,21:29,0.21,kWh,$0.03,
Electric usage,2023-01-25,21:30,21:59,0.08,kWh,$0.01,
Electric usage,2023-01-25,22:00,22:29,0.21,kWh,$0.03,
Electric usage,2023-01-25,22:30,22:59,0.08,kWh,$0.01,
Electric usage,2023-01-25,23:00,23:29,0.27,kWh,$0.04,
Electric usage,2023-01-25,23:30,23:59,0.10,kWh,$0.01,
Electric usage,2023-01-26,00:00,00:29,0.14,kWh,$0.02,
Electric usage,2023-01-26,00:30,00:59,0.08,kWh,$0.01,
Electric usage,2023-01-26,01:00,01:29,0.07,kWh,$0.01,
Electric usage,2023-01-26,01:30,01:59,0.12,kWh,$0.02,
Electric usage,2023-01-26,02:00,02:29,0.05,kWh,$0.01,
Electric usage,2023-01-26,02:30,02:59,0.24,kWh,$0.03,
Electric usage,2023-01-26,03:00,03:29,0.08,kWh,$0.01,
Electric usage,2023-01-26,03:30,03:59,0.17,kWh,$0.02,
Electric usage,2023-01-26,04:00,04:29,0.05,kWh,$0.01,
Electric usage,2023-01-26,04:30,04:59,0.14,kWh,$0.02,
Electric usage,2023-01-26,05:00,05:29,0.05,kWh,$0.01,
Electric usage,2023-01-26,05:30,05:59,0.13,kWh,$0.02,
Electric usage,2023-01-26,06:00,06:29,0.05,kWh,$0.01,
Electric usage,2023-01-26,06:30,06:59,0.10,kWh,$0.01,
Electric usage,2023-01-26,07:00,07:29,0.07,kWh,$0.01,
Electric usage,2023-01-26,07:30,07:59,0.09,kWh,$0.01,
Electric usage,2023-01-26,08:00,08:29,0.14,kWh,$0.02,
Electric usage,2023-01-26,08:30,08:59,0.19,kWh,$0.03,
Electric usage,2023-01-26,09:00,09:29,0.18,kWh,$0.03,
Electric usage,2023-01-26,09:30,09:59,0.12,kWh,$0.02,
Electric usage,2023-01-26,10:00,10:29,0.13,kWh,$0.02,
Electric usage,2023-01-26,10:30,10:59,0.05,kWh,$0.01,
Electric usage,2023-01-26,11:00,11:29,0.13,kWh,$0.02,
Electric usage,2023-01-26,11:30,11:59,0.05,kWh,$0.01,
Electric usage,2023-01-26,12:00,12:29,0.14,kWh,$0.02,
Electric usage,2023-01-26,12:30,12:59,0.04,kWh,$0.01,
Electric usage,2023-01-26,13:00,13:29,0.12,kWh,$0.02,
Electric usage,2023-01-26,13:30,13:59,0.06,kWh,$0.01,
Electric usage,2023-01-26,14:00,14:29,0.09,kWh,$0.01,
Electric usage,2023-01-26,14:30,14:59,0.09,kWh,$0.01,
Electric usage,2023-01-26,15:00,15:29,0.06,kWh,$0.01,
Electric usage,2023-01-26,15:30,15:59,0.12,kWh,$0.02,
Electric usage,2023-01-26,16:00,16:29,0.05,kWh,$0.01,
Electric usage,2023-01-26,16:30,16:59,0.13,kWh,$0.02,
Electric usage,2023-01-26,17:00,17:29,0.05,kWh,$0.01,
Electric usage,2023-01-26,17:30,17:59,0.13,kWh,$0.02,
Electric usage,2023-01-26,18:00,18:29,0.04,kWh,$0.01,
Electric usage,2023-01-26,18:30,18:59,0.14,kWh,$0.02,
Electric usage,2023-01-26,19:00,19:29,0.04,kWh,$0.00,
Electric usage,2023-01-26,19:30,19:59,0.12,kWh,$0.02,
Electric usage,2023-01-26,20:00,20:29,0.06,kWh,$0.01,
Electric usage,2023-01-26,20:30,20:59,0.09,kWh,$0.01,
Electric usage,2023-01-26,21:00,21:29,0.09,kWh,$0.01,
Electric usage,2023-01-26,21:30,21:59,0.05,kWh,$0.01,
Electric usage,2023-01-26,22:00,22:29,0.12,kWh,$0.02,
Electric usage,2023-01-26,22:30,22:59,0.16,kWh,$0.02,
Electric usage,2023-01-26,23:00,23:29,0.19,kWh,$0.03,
Electric usage,2023-01-26,23:30,23:59,0.07,kWh,$0.01,
Electric usage,2023-01-27,00:00,00:29,0.18,kWh,$0.03,
Electric usage,2023-01-27,00:30,00:59,0.06,kWh,$0.01,
Electric usage,2023-01-27,01:00,01:29,0.13,kWh,$0.02,
Electric usage,2023-01-27,01:30,01:59,0.05,kWh,$0.01,
Electric usage,2023-01-27,02:00,02:29,0.16,kWh,$0.02,
Electric usage,2023-01-27,02:30,02:59,0.07,kWh,$0.01,
Electric usage,2023-01-27,03:00,03:29,0.07,kWh,$0.01,
Electric usage,2023-01-27,03:30,03:59,0.12,kWh,$0.02,
Electric usage,2023-01-27,04:00,04:29,0.04,kWh,$0.01,
Electric usage,2023-01-27,04:30,04:59,0.14,kWh,$0.02,
Electric usage,2023-01-27,05:00,05:29,0.10,kWh,$0.01,
Electric usage,2023-01-27,05:30,05:59,0.14,kWh,$0.02,
Electric usage,2023-01-27,06:00,06:29,0.04,kWh,$0.01,
Electric usage,2023-01-27,06:30,06:59,0.15,kWh,$0.02,
Electric usage,2023-01-27,07:00,07:29,0.04,kWh,$0.01,
Electric usage,2023-01-27,07:30,07:59,0.13,kWh,$0.02,
Electric usage,2023-01-27,08:00,08:29,0.05,kWh,$0.01,
Electric usage,2023-01-27,08:30,08:59,0.24,kWh,$0.03,
Electric usage,2023-01-27,09:00,09:29,0.15,kWh,$0.02,
Electric usage,2023-01-27,09:30,09:59,0.07,kWh,$0.01,
Electric usage,2023-01-27,10:00,10:29,0.18,kWh,$0.03,
Electric usage,2023-01-27,10:30,10:59,0.17,kWh,$0.02,
Electric usage,2023-01-27,11:00,11:29,0.49,kWh,$0.07,
Electric usage,2023-01-27,11:30,11:59,0.29,kWh,$0.04,
Electric usage,2023-01-27,12:00,12:29,0.21,kWh,$0.03,
Electric usage,2023-01-27,12:30,12:59,0.16,kWh,$0.02,
Electric usage,2023-01-27,13:00,13:29,0.20,kWh,$0.03,
Electric usage,2023-01-27,13:30,13:59,0.17,kWh,$0.02,
Electric usage,2023-01-27,14:00,14:29,0.25,kWh,$0.03,
Electric usage,2023-01-27,14:30,14:59,0.15,kWh,$0.02,
Electric usage,2023-01-27,15:00,15:29,0.23,kWh,$0.03,
Electric usage,2023-01-27,15:30,15:59,0.17,kWh,$0.02,
Electric usage,2023-01-27,16:00,16:29,0.16,kWh,$0.02,
Electric usage,2023-01-27,16:30,16:59,0.21,kWh,$0.03,
Electric usage,2023-01-27,17:00,17:29,0.12,kWh,$0.02,
Electric usage,2023-01-27,17:30,17:59,0.25,kWh,$0.04,
Electric usage,2023-01-27,18:00,18:29,0.12,kWh,$0.02,
Electric usage,2023-01-27,18:30,18:59,0.24,kWh,$0.03,
Electric usage,2023-01-27,19:00,19:29,0.12,kWh,$0.02,
Electric usage,2023-01-27,19:30,19:59,0.25,kWh,$0.04,
Electric usage,2023-01-27,20:00,20:29,0.11,kWh,$0.02,
